User_ID sorted by SD,p53_mock_1,p53_mock_2,p53_mock_3,p53_mock_4,p53_IR_1,p53_IR_2,p53_IR_3,p53_IR_4,null_mock_1,null_mock_2,null_IR_1,null_IR_2
 ENSMUSG00000023169,12.6393,12.6822,12.4686,12.8708,12.2219,12.2216,12.127,12.3477,12.6991,12.76,12.7658,12.6904
 ENSMUSG00000022285,13.2268,13.2787,13.2798,13.7366,13.0144,12.8607,12.9657,12.9623,13.3274,13.4721,13.4461,13.2712
 ENSMUSG00000030659,9.9521,9.7444,9.7969,9.6243,9.3607,9.2808,9.3814,9.4777,9.634,9.8185,10.0646,9.8943
 ENSMUSG00000032114,8.9949,9.0029,8.942,9.0762,8.6042,8.5839,8.8528,9.1098,9.0563,9.3006,9.3952,9.2809
 ENSMUSG00000038000,9.4776,9.2885,9.3381,9.6182,8.9902,9.0273,9.3273,9.4171,9.5319,9.7773,9.7973,9.4533
 ENSMUSG00000089682,8.8246,8.8991,8.8925,8.8634,8.5276,8.5332,8.4588,8.7099,8.5886,8.6162,8.0711,8.3188
 ENSMUSG00000038267,8.629,8.6011,8.7879,8.6707,8.0391,8.2402,8.1268,8.1087,8.1698,8.3006,8.4646,8.3658
 ENSMUSG00000028874,10.9429,10.8837,11.1373,10.869,11.0871,10.4735,10.6571,10.6558,10.9471,10.989,10.3679,11.108
 ENSMUSG00000002222,11.7508,11.7694,11.7627,12.0015,11.3886,11.2776,11.7108,11.7259,11.8463,11.9654,12.2104,11.6757
 ENSMUSG00000004933,9.0203,8.9964,8.9816,9.3209,8.7507,8.9074,8.6522,8.8156,9.3083,9.3614,8.6763,8.7886
 ENSMUSG00000038633,10.1322,9.985,10.0559,9.8838,9.6527,9.5188,9.9535,10.0014,10.0788,10.1551,10.4768,10.2059
 ENSMUSG00000007613,11.3127,11.3079,11.4755,11.4265,10.9114,11.034,11.0977,10.9364,11.4372,11.4473,11.7505,11.3529
 ENSMUSG00000004698,11.5245,11.5217,11.5327,11.9591,11.2947,11.1332,11.3371,11.6616,11.8396,11.9143,11.6726,11.5877
 ENSMUSG00000055172,7.3108,7.2245,7.2532,7.1067,6.8145,6.5831,7.0446,6.7835,7.1572,7.3469,6.7856,6.8527
 ENSMUSG00000014786,6.6411,6.7699,6.3381,6.4817,6.5497,5.9427,6.077,6.3794,6.5733,6.7237,6.3718,6.6085
 ENSMUSG00000026809,5.5506,5.4355,5.3263,5.5081,5.0072,4.9209,5.3592,5.0227,5.4633,5.5339,5.2311,4.8825
 ENSMUSG00000048796,10.0065,10.1495,9.9867,10.4593,9.7458,9.5299,10.0438,10.1799,10.2586,10.2052,9.9126,9.8479
 ENSMUSG00000028656,13.6312,13.3964,13.5473,13.4401,13.0609,12.8019,13.0801,13.3255,13.4486,13.526,13.5852,13.3133
 ENSMUSG00000033467,9.5302,9.4522,9.4948,9.6198,9.1486,9.0736,9.0401,9.4438,9.35,9.458,8.9163,8.9397
 ENSMUSG00000018599,8.2881,8.4106,8.2854,8.2337,8.0243,8.0473,8.274,8.4457,8.5323,8.6884,8.843,8.6198
 ENSMUSG00000025766,9.4958,9.5905,9.4889,9.1687,8.8999,9.0429,8.9751,9.1394,9.3449,9.2702,8.8992,8.9301
 ENSMUSG00000098142,4.5683,4.9983,4.9972,4.7653,4.6402,4.3101,4.2447,4.6008,4.7551,4.9887,4.738,4.5411
 ENSMUSG00000034342,12.695,13.0798,12.9557,13.4202,12.6825,12.6933,12.9486,12.8874,13.1429,12.9943,12.6885,12.5462
 ENSMUSG00000040158,7.9728,7.959,8.087,8.3189,8.0243,7.9065,7.7778,7.8384,8.2455,8.2723,7.5456,7.6051
 ENSMUSG00000018819,13.3418,13.2963,13.2753,13.412,13.0172,12.9133,13.1514,13.4751,13.5217,13.6921,13.033,12.942
 ENSMUSG00000073421,15.5194,15.335,15.4307,15.1355,15.0776,14.892,14.6605,15.114,15.3306,15.3758,15.3918,15.2581
 ENSMUSG00000028630,9.9159,10.1316,9.9008,10.2867,9.7254,9.8933,9.6522,9.6499,10.215,10.2984,10.2781,10.1157
 ENSMUSG00000090043,6.1925,6.2988,6.3204,6.7064,6.3249,5.8496,6.6708,6.4232,6.73,6.5447,6.4497,6.482
 ENSMUSG00000032239,10.6415,10.352,10.4223,10.3724,10.2739,10.2476,9.8008,10.1381,10.4776,10.6789,10.6047,10.1889
 ENSMUSG00000032311,7.0184,7.0324,6.9558,7.2869,6.464,7.0646,7.0446,6.9863,6.9459,7.2833,7.2751,7.4252
 ENSMUSG00000008475,12.5872,12.4027,12.6138,12.5792,12.1594,11.8869,12.4654,12.5472,12.6306,12.8059,12.6647,12.4679
 ENSMUSG00000049800,9.9883,10.1719,10.0332,10.1873,9.686,9.7002,9.6201,9.6292,9.9535,10.0624,10.3185,9.6877
 ENSMUSG00000068299,7.5235,7.6604,7.3516,7.805,7.2311,7.1823,7.5125,7.878,7.7482,7.6475,7.9095,7.7864
 ENSMUSG00000022901,11.1187,11.0383,11.2745,10.8645,10.6668,10.7581,10.8822,10.552,10.7409,10.962,10.5727,10.4629
 ENSMUSG00000020717,13.1313,13.234,13.079,13.3286,12.9247,12.9725,12.7756,12.8033,13.2738,13.3587,12.694,12.7003
 ENSMUSG00000022604,10.2238,10.512,10.2501,10.4972,10.0069,10.1621,9.9574,10.0227,10.4713,10.4488,10.0615,9.7653
 ENSMUSG00000025289,9.2609,9.0564,9.2178,8.4788,8.994,8.713,8.756,8.8833,8.8703,8.8395,9.2544,9.1691
 ENSMUSG00000066357,10.7335,10.6964,10.5788,10.8926,10.4321,10.1332,10.7639,10.9898,10.7539,10.7131,10.4582,10.3324
 ENSMUSG00000037808,11.2403,11.3547,11.2636,11.3912,10.9462,10.9971,11.1182,11.0935,11.4864,11.5456,11.7983,11.2185
 ENSMUSG00000010911,8.2911,8.1443,8.1076,8.0191,7.8338,7.6314,7.6365,8.1219,7.9788,8.3205,8.2599,8.304
 ENSMUSG00000018570,6.0432,6.0315,6.0245,5.9259,5.7641,5.7498,5.8535,6.1635,6.3288,6.6242,6.1326,6.0165
 ENSMUSG00000027995,8.9894,8.8707,9.1147,8.9938,8.5892,8.3446,8.9751,8.77,8.8964,9.1011,8.546,8.6198
 ENSMUSG00000021265,6.3157,6.4737,6.4067,6.9597,6.3728,5.9427,6.4164,6.2635,6.5006,6.6872,6.3312,6.5212
 ENSMUSG00000052369,8.1073,7.9087,8.2064,7.805,7.5942,7.5316,7.7598,8.2361,7.9245,7.9327,7.9632,7.518
 ENSMUSG00000040712,10.4276,10.6602,10.3442,11.0013,10.3291,10.2896,10.2323,10.3514,10.6477,10.4924,10.2541,10.1029
 ENSMUSG00000056724,10.8003,10.9792,10.6837,11.0615,10.5283,10.7878,10.356,10.3129,10.8898,10.4131,10.6277,10.5841
 ENSMUSG00000031776,10.0563,9.823,9.8282,10.1253,9.6599,9.4266,9.6449,9.7408,9.8385,10.0553,9.3329,9.6734
 ENSMUSG00000002617,8.7202,8.7821,8.7059,8.8109,8.4412,8.302,8.8008,8.948,8.9629,9.04,9.1855,8.7753
 ENSMUSG00000051185,9.3364,9.3463,9.5709,9.2279,9.0204,8.8553,9.0439,9.1556,9.5197,9.5383,9.5976,9.1954
 ENSMUSG00000030579,11.1349,10.8622,11.4685,10.9854,10.9254,10.5244,11.0382,10.7854,10.9757,10.9846,10.6277,11.0565
 ENSMUSG00000047242,8.8122,8.7668,8.7025,8.4099,8.2123,8.1079,8.4865,8.5474,8.5769,8.5967,8.9129,8.7564
 ENSMUSG00000067365,9.7667,9.6886,9.8452,9.6274,9.4042,9.2407,9.9375,9.8523,9.8001,9.8365,10.1437,9.9078
 ENSMUSG00000036955,9.3831,9.4362,9.4672,9.4637,9.0278,9.0168,8.8823,9.2309,9.4606,9.2925,9.6165,8.9634
 ENSMUSG00000074165,9.63,9.694,9.5709,9.5717,9.2314,9.3783,9.5821,9.6315,9.594,9.5998,10.209,9.8918
 ENSMUSG00000025323,11.4422,11.3738,11.4907,11.2981,11.0602,11.0183,11.2412,11.3773,11.4778,11.5158,11.9518,11.2769
 ENSMUSG00000041915,10.3731,10.5756,10.4507,10.6735,10.1397,10.1013,10.3813,10.4012,10.5842,10.6231,10.9904,10.3568
 ENSMUSG00000024012,10.5783,10.499,10.649,10.7653,10.3426,10.1501,10.3828,10.5605,10.7131,10.7829,11.0789,10.6788
 ENSMUSG00000028822,11.0234,10.8078,10.9885,10.8535,10.483,10.3473,10.6362,10.7781,10.9345,11.0717,10.7644,10.419
 ENSMUSG00000096175,6.5033,6.7492,6.7344,7.2078,6.4191,6.5247,6.4844,6.4447,6.7922,6.9863,6.5936,6.5212
 ENSMUSG00000024371,8.7551,8.5691,8.8194,8.9773,8.5943,8.4262,9.0023,8.5126,8.5323,8.5967,8.2599,9.0029
 ENSMUSG00000021945,12.1907,12.2301,12.2065,12.3291,11.7089,11.7916,11.7957,11.8624,12.3208,12.2838,12.3112,11.9318
 ENSMUSG00000079563,9.4149,9.615,9.4268,9.2319,8.9788,9.0115,8.8697,9.2701,9.3518,9.1508,9.0556,8.851
 ENSMUSG00000029571,11.4913,11.5529,11.5361,11.3459,11.0355,10.9864,11.1253,11.0334,11.3926,11.5295,11.3261,10.9093
 ENSMUSG00000035064,9.5773,9.6709,9.6093,10.0113,9.3189,9.2362,9.1342,9.3256,9.6522,9.6604,9.5848,9.6237
 ENSMUSG00000036087,11.3021,11.3547,11.296,11.4006,11.0019,10.9468,11.0012,11.1504,11.3305,11.4711,11.7708,11.5053
 ENSMUSG00000006179,5.5908,5.3245,5.2513,5.0238,4.9419,5.2574,5.1443,5.0811,5.4369,5.0704,5.5539,5.6626
 ENSMUSG00000013160,10.3843,10.2602,10.355,10.4721,10.0997,9.9385,10.2355,10.2585,10.2622,10.3736,9.9346,9.6458
 ENSMUSG00000054717,11.3719,10.8754,11.2075,10.6743,10.7943,10.6738,10.7616,10.5421,10.6519,10.7429,10.7329,10.8659
 ENSMUSG00000074006,6.14,6.2101,5.9799,6.4952,5.9023,6.1122,5.8535,5.5159,6.1652,6.2082,6.0844,6.0881
 ENSMUSG00000059182,11.0916,11.158,11.3093,11.3605,10.8425,10.6519,10.8495,10.88,11.3082,11.2384,11.0278,10.7757
 ENSMUSG00000045503,10.2721,10.3278,10.2719,10.4491,9.9117,9.8643,10.0568,10.2838,10.465,10.5322,10.636,10.1717
 ENSMUSG00000105395,6.4399,6.3271,6.3728,6.7406,6.1707,6.03,6.4621,6.5471,6.5851,6.5447,6.0597,6.0347
 ENSMUSG00000075266,6.2306,5.9047,6.19,6.0596,5.6507,5.5257,5.7824,5.7436,6.2269,6.1554,5.8731,5.998
 ENSMUSG00000025759,9.549,9.7444,9.5948,9.9386,9.282,9.2851,9.3303,9.4751,9.8567,9.8868,9.4098,9.465
 ENSMUSG00000024480,8.3147,8.1324,8.2626,8.1001,8.1591,7.6036,8.481,8.1351,8.1344,8.2764,8.5635,8.2472
 ENSMUSG00000017802,11.5258,11.5659,11.6386,11.7871,11.2525,11.0585,11.5069,11.5514,11.7971,11.7487,11.8244,11.343
 ENSMUSG00000020752,11.1473,11.3035,11.1298,11.385,10.7679,10.7676,11.2891,11.4921,11.3763,11.2378,11.4481,11.1796
 ENSMUSG00000021476,8.6979,8.9564,8.7911,8.8374,8.5012,8.4022,8.4191,8.4614,8.9127,8.7659,8.2812,8.3587
 ENSMUSG00000042182,7.1623,7.6549,7.515,7.6097,6.9775,7.1823,7.3528,7.071,7.4608,7.2504,7.2428,6.9512
 ENSMUSG00000021814,11.1069,10.9518,10.9469,10.8254,10.5936,10.3431,10.5859,10.6294,10.8963,10.9486,11.1384,10.8571
 ENSMUSG00000037434,9.644,9.6953,9.7271,9.6013,9.3782,9.0009,9.4505,9.3313,9.478,9.5212,9.4385,9.0188
 ENSMUSG00000025232,11.4632,11.3768,11.5983,11.1805,11.1127,10.7738,11.0288,11.1601,11.0719,11.0898,11.5153,11.1509
 ENSMUSG00000034110,7.5977,7.4202,7.6476,7.6758,7.0815,6.9585,7.3162,7.2631,7.571,7.5697,7.606,7.556
 ENSMUSG00000024180,9.08,9.0459,9.1299,8.9653,8.6483,8.6397,8.6522,8.9738,8.9562,8.8668,8.5678,8.4045
 ENSMUSG00000070000,11.5169,11.5791,11.4272,11.7339,11.0951,11.1453,11.2207,11.3876,11.6779,11.6433,11.3356,11.0609
 ENSMUSG00000032249,12.0722,11.8203,11.8966,11.7953,11.8297,11.6297,11.5383,11.8654,11.6683,11.7939,12.2959,12.263
 ENSMUSG00000038225,10.0502,10.1075,10.0019,10.2036,9.766,9.7423,10.1306,10.1084,10.1297,10.3183,10.5994,10.3141
 ENSMUSG00000031310,10.1835,10.2529,10.1691,10.3422,9.777,9.6838,9.8823,10.1655,10.3053,10.2934,9.7787,10.0441
 ENSMUSG00000057335,12.2765,12.2938,12.2234,12.4833,11.8659,11.8695,11.9548,12.0843,12.4349,12.5144,12.3855,12.0591
 ENSMUSG00000051184,7.9504,7.8025,7.7495,7.8629,7.6722,7.2735,7.822,8.1481,7.7166,8.0327,8.1192,7.8742
 ENSMUSG00000027852,11.3489,11.3611,11.3893,11.5644,11.0309,11.0037,11.4532,11.3515,11.5085,11.4949,11.886,11.5069
 ENSMUSG00000038056,13.8692,14.0507,13.8927,14.0708,13.5777,13.7817,13.5208,13.6008,14.1669,14.1338,13.8847,13.576
 ENSMUSG00000060671,11.0649,11.0822,11.0159,11.157,10.6739,10.7566,10.7559,10.8355,11.1344,11.1071,11.5097,11.1576
 ENSMUSG00000041530,11.2029,11.3662,11.251,11.9,11.2373,11.0405,11.1949,11.4487,11.4759,11.6161,11.5796,11.4002
 ENSMUSG00000033589,8.971,8.9177,8.7293,9.0447,8.5892,8.6051,8.857,8.8399,8.938,8.9585,9.4851,8.8611
 ENSMUSG00000039046,11.6208,11.6109,11.477,11.7649,11.2556,11.4058,11.0503,11.2144,11.591,11.659,11.8006,11.6305
 ENSMUSG00000028684,9.72,9.664,9.7632,9.7355,9.2185,9.1903,9.6693,9.6771,9.6946,9.9327,9.9396,9.637
 ENSMUSG00000044348,10.1601,10.1286,10.104,10.3469,9.5584,9.6434,9.9849,9.9706,10.0496,10.2731,10.171,10.0552
 ENSMUSG00000002064,9.7321,9.8316,9.9082,9.8939,9.3577,9.3367,9.5536,9.6522,10.0067,9.8881,9.6269,9.4074
 ENSMUSG00000027678,13.0196,13.1319,12.9582,13.3651,12.6689,12.7327,12.8505,12.9148,13.1754,13.2177,12.9438,12.6024
 ENSMUSG00000038976,11.7926,11.8439,11.7728,11.9026,11.4617,11.323,11.2379,11.4793,11.708,11.748,11.9555,11.5919
 ENSMUSG00000090272,13.9937,14.0089,13.8649,13.6684,13.5835,13.4525,13.5977,13.7409,13.8557,14.1205,14.2189,13.8216
 ENSMUSG00000002778,9.8427,9.7194,9.5966,9.6136,9.2696,9.162,9.3025,9.57,9.5288,9.6852,9.9363,9.4583
 ENSMUSG00000001036,7.5134,7.6212,7.6405,7.4945,7.3065,7.5463,6.8699,7.3103,7.486,7.5496,7.5718,7.7811
 ENSMUSG00000018474,12.5793,12.7425,12.4906,12.7076,12.346,12.301,11.9964,12.4915,12.5214,12.4484,12.8948,12.5232
 ENSMUSG00000030986,9.2441,9.2246,9.2389,9.2279,8.8463,8.8013,8.8739,9.123,9.3276,9.3955,9.561,9.2677
 ENSMUSG00000042903,9.789,9.8928,9.6379,10.1381,9.5838,9.6904,9.5351,9.5796,9.8901,10.0719,9.5697,9.3759
 ENSMUSG00000071176,7.812,7.6769,7.8323,7.6035,7.4353,7.6587,7.5232,7.2631,7.9474,7.9119,7.4548,7.2965
 ENSMUSG00000003746,14.3593,14.4886,14.3367,14.1518,13.9196,13.9048,13.7169,13.8767,14.2138,14.1131,14.1779,13.9725
 ENSMUSG00000001751,9.5277,9.3186,9.4967,9.462,9.0499,8.7766,9.3695,9.4828,9.3603,9.3106,9.6207,9.3347
 ENSMUSG00000026656,12.0926,12.12,12.0807,12.1546,11.7272,11.7901,11.603,11.9033,11.9938,11.9367,11.7543,11.414
 ENSMUSG00000033220,13.8185,13.6524,13.6268,13.731,13.4849,13.3166,13.6121,13.803,13.6913,13.8185,14.2457,13.8901
 ENSMUSG00000023572,10.2773,10.3782,10.174,10.4889,10.0367,10.0353,10.365,10.3584,10.36,10.8343,10.0874,10.1093
 ENSMUSG00000029998,10.1355,10.1997,10.2161,10.0435,9.9726,9.4187,9.9254,9.695,9.9903,10.1506,10.0304,9.8731
 ENSMUSG00000024958,8.4191,8.5423,8.3123,8.3189,7.8507,7.9402,7.9786,8.392,8.3453,8.3245,8.546,8.2238
 ENSMUSG00000023094,7.0398,7.0494,7.0968,7.2159,6.65,6.6665,6.7828,6.7496,7.1414,7.0451,6.8298,6.5082
 ENSMUSG00000039759,8.6077,8.8122,8.5415,8.9891,8.4467,8.3446,8.2992,8.5376,8.7815,8.7601,8.4316,8.2625
 ENSMUSG00000030788,10.6919,10.7144,10.7226,10.8626,10.3895,10.3026,10.5897,10.6294,10.7655,10.8148,10.3541,10.1512
 ENSMUSG00000002871,9.5931,9.6791,9.5579,9.7326,9.212,9.1572,9.3606,9.3955,9.7799,9.7931,9.5997,9.2388
 ENSMUSG00000037062,12.0793,11.9724,12.0239,12.0721,11.6287,11.64,11.5884,11.5471,11.909,12.2273,11.9199,11.7066
 ENSMUSG00000032641,7.4129,7.5393,7.2807,7.566,7.3898,7.2557,7.1032,7.4432,7.3552,7.9119,7.0323,7.3765
 ENSMUSG00000057945,5.4665,5.7861,5.4972,5.9259,5.5271,5.5853,5.408,5.386,6.1171,5.8347,5.6576,5.798
 ENSMUSG00000036985,9.3956,9.4947,9.5746,9.8162,9.1141,9.2542,9.0439,9.2849,9.6212,9.5569,9.4001,9.2014
 ENSMUSG00000035382,10.3469,10.4221,10.4078,10.5219,9.8935,9.993,10.0987,10.2128,10.5209,10.5288,10.5356,10.1419
 ENSMUSG00000018567,11.8457,11.5248,11.7975,11.4627,11.4235,11.0699,11.4539,11.6835,11.5859,11.7428,11.8817,11.654
 ENSMUSG00000023186,9.7921,9.576,9.7632,9.3959,9.3036,9.3025,9.4364,9.162,9.478,9.4068,9.037,9.2212
 ENSMUSG00000015575,10.885,10.8059,11.0376,10.9525,10.5478,10.4716,10.8139,10.8525,10.9454,10.9196,11.3683,10.8964
 ENSMUSG00000039585,12.1186,12.1577,12.4783,12.2431,11.8664,11.6896,11.8638,11.7373,12.0444,11.9537,12.1229,12.1751
 ENSMUSG00000027739,9.6087,9.8426,9.659,9.8825,9.2664,9.2362,9.6644,9.594,9.8151,9.8894,9.8989,9.727
 ENSMUSG00000057554,11.6083,11.5976,11.538,11.5577,11.0683,11.0699,11.3724,11.4683,11.5917,11.6679,11.347,11.0838
 ENSMUSG00000034189,10.8801,10.8059,10.9282,11.0245,10.6319,10.5299,10.815,11.0943,11.0307,11.1036,11.3782,10.9591
 ENSMUSG00000000861,13.5403,13.8233,13.6397,14.1475,13.5312,13.4503,13.3732,13.5342,13.8528,13.812,13.4243,13.5696
 ENSMUSG00000108218,9.5502,9.7234,9.4731,9.9808,9.2443,9.6434,9.5191,9.3845,9.9146,9.8612,9.4385,9.5331
 ENSMUSG00000061455,10.1413,10.213,10.1432,10.4231,9.8501,9.8378,10.1619,10.1084,10.4346,10.4924,9.943,9.9272
 ENSMUSG00000024197,9.8315,9.7273,9.7453,9.7013,9.4766,9.324,9.2059,9.3873,9.7632,9.9672,9.6496,9.5875
 ENSMUSG00000029552,10.7713,10.8435,10.7822,10.6838,10.5151,10.5226,10.5679,10.7073,10.8654,10.8371,11.3363,10.9661
 ENSMUSG00000031799,12.7534,12.6501,12.7341,12.6828,12.2614,12.2554,12.4482,12.6866,12.7961,12.8697,12.6687,12.2474
 ENSMUSG00000026944,10.5388,10.7699,10.7033,10.9543,10.2926,10.3155,10.5457,10.7739,10.8284,10.7199,10.4023,10.3397
 ENSMUSG00000063383,6.9595,6.8205,7.0968,6.6594,6.5287,6.4637,6.8006,6.942,6.8322,7.1735,6.9414,6.5717
 ENSMUSG00000037318,13.2404,13.3363,13.1551,13.2502,12.8712,12.9413,13.1173,13.2715,13.4125,13.3882,13.0736,12.6716
 ENSMUSG00000047126,14.1264,14.0909,14.162,14.238,13.86,13.7968,14.0875,14.1449,14.0793,14.2024,14.6724,14.3604
 ENSMUSG00000030047,12.7248,12.6734,12.6799,12.8386,12.3045,12.4395,12.4266,12.4722,12.8917,13.0611,12.8441,12.689
 ENSMUSG00000026827,11.1386,11.0976,11.1786,11.2447,10.5785,10.7279,10.8916,10.9871,11.1473,11.2247,11.262,10.8225
 ENSMUSG00000019806,9.8798,9.901,9.9169,10.0389,9.4901,9.6158,9.605,9.5208,9.8543,9.7657,9.417,9.3635
 ENSMUSG00000023104,11.4812,11.4592,11.4404,11.6066,11.1101,11.0534,11.4213,11.5117,11.5602,11.6093,11.9088,11.4366
 ENSMUSG00000010025,10.6103,10.6678,10.5556,10.5581,10.1207,10.0011,10.4235,10.6072,10.5278,10.607,10.7785,10.4868
 ENSMUSG00000018322,11.2264,11.3241,11.1498,11.1225,10.8362,10.8702,10.9223,11.1019,11.1037,11.0688,11.6503,11.2934
 ENSMUSG00000060538,9.4108,9.202,9.3403,9.4083,8.8421,8.9355,8.9984,8.8794,9.3569,9.4197,9.257,9.0301
 ENSMUSG00000020462,9.4919,9.2227,9.3006,9.3616,8.8379,8.9466,8.9946,8.7742,9.247,9.3323,9.071,9.0938
 ENSMUSG00000049086,8.5763,8.4398,8.3984,8.4989,8.3902,7.9947,7.8479,8.4404,8.162,8.4308,8.1133,8.2472
 ENSMUSG00000050605,7.8161,7.9272,7.6263,7.9333,7.6141,7.3592,7.7136,7.7557,7.9609,8.1575,7.5632,7.5497
 ENSMUSG00000035258,5.9393,5.9235,5.5599,5.9458,5.4832,5.5853,5.8184,5.2423,5.7668,5.6672,5.9013,5.8815
 ENSMUSG00000001018,9.9864,9.9311,9.9444,9.8373,9.6599,9.4773,10.1112,10.2479,10.0078,10.2052,10.0445,10.122
 ENSMUSG00000028223,9.3635,9.1944,9.1891,8.9115,8.932,8.6868,9.0734,9.0998,9.0114,9.0849,9.4666,9.3812
 ENSMUSG00000032053,13.5899,13.667,13.4697,13.5428,13.1149,13.2496,13.1641,13.2337,13.6471,13.7718,13.3889,13.236
 ENSMUSG00000062078,12.1223,12.2072,12.2337,12.3623,11.9163,11.8,12.1026,12.0383,12.3005,12.4099,12.6153,12.1461
 ENSMUSG00000019920,11.4342,11.4762,11.5892,11.5565,11.08,10.9837,11.5001,11.5642,11.6108,11.6749,11.661,11.3335
 ENSMUSG00000001794,11.328,11.1364,11.3547,11.0211,10.7779,10.628,10.9653,11.1243,11.1229,11.2205,11.1067,10.816
 ENSMUSG00000074513,10.0272,9.9311,10.0532,9.9337,9.5507,9.5842,10.1722,9.8403,10.0799,10.1428,10.2794,9.932
 ENSMUSG00000032047,10.525,10.2205,10.4548,10.301,10.0658,9.8614,9.9614,10.0524,10.4019,10.4278,10.4676,10.2946
 ENSMUSG00000037499,7.3908,7.1554,7.4994,7.1581,7.1377,6.6932,7.0594,7.4326,7.0847,7.3391,7.2644,7.3836
 ENSMUSG00000051098,8.031,8.1986,8.2672,8.2457,7.6911,7.6587,7.723,7.9467,8.2119,8.117,7.9958,7.9039
 ENSMUSG00000025350,7.4928,7.4202,7.4356,7.6341,7.023,7.0019,7.4907,7.4849,7.3823,7.6027,7.1646,7.1216
 ENSMUSG00000078762,10.0875,10.0338,9.9401,9.9867,9.6162,9.5878,9.9315,10.1941,10.2027,10.0998,9.8338,9.6282
 ENSMUSG00000042271,8.0058,7.8994,8.0922,7.8731,7.6435,7.3758,7.7868,7.8303,8.0008,7.7685,8.2274,7.8692
 ENSMUSG00000032507,7.757,7.8805,7.5303,8.2337,7.4127,7.6314,7.6947,7.5354,7.8044,7.9634,7.7582,7.797
 ENSMUSG00000045377,5.6865,5.5626,5.2122,5.8644,5.6895,5.181,5.5871,5.386,5.7025,5.5616,5.6576,5.8404
 ENSMUSG00000000881,8.0416,7.9409,7.7028,7.6933,7.7281,7.291,7.3162,7.5154,7.6568,7.622,7.5368,7.5684
 ENSMUSG00000043505,11.4409,11.4809,11.3803,11.4762,11.0235,11.3187,10.9294,11.3116,11.5665,11.6298,11.6271,11.4392
 ENSMUSG00000044783,11.772,11.7992,11.7484,11.7472,11.4638,11.462,11.4851,11.5871,12.089,12.0215,11.9907,11.6261
 ENSMUSG00000072915,9.3635,9.4697,9.3597,9.5138,9.0824,9.0115,9.5084,9.6222,9.4748,9.5619,9.0432,9.1486
 ENSMUSG00000022003,8.8731,8.8271,8.8595,9.056,8.569,8.4183,8.5922,8.8278,8.9034,9.0304,8.7583,8.4045
 ENSMUSG00000031109,9.4513,9.4442,9.3915,9.5654,8.9595,9.2042,9.1166,9.2908,9.5197,9.5126,8.9795,9.0916
 ENSMUSG00000005469,9.8213,9.7535,9.5353,9.8109,9.407,9.1524,9.5614,9.8523,9.648,9.7959,9.8175,9.4516
 ENSMUSG00000071649,9.9763,9.9616,9.9867,9.9226,9.438,9.4463,9.6201,9.9447,9.9603,9.8352,9.7917,9.5283
 ENSMUSG00000029518,10.6397,10.4827,10.6008,10.5826,10.2407,10.2453,10.3635,10.6248,10.633,10.7296,11.0239,10.6455
 ENSMUSG00000032913,11.1035,11.231,11.1907,11.4533,10.8676,10.9371,11.2387,11.1609,11.493,11.4773,11.4487,11.0101
 ENSMUSG00000022587,14.9857,14.8719,14.8719,14.8033,14.591,14.436,14.7854,15.145,14.8333,14.9764,15.2284,14.7972
 ENSMUSG00000005103,13.6681,13.6081,13.7436,13.566,13.3321,13.1962,13.6304,13.7894,13.8319,13.753,13.9987,13.626
